symbol,price
WALUSDC,0.1225
WALBNB,0.0001385
WALFDUSD,0.1225
WALTRY,5.31
EULUSDT,1.84
EULUSDC,1.839
EULFDUSD,1.846
EULBNB,0.002478
EULTRY,79.6
ENSOUSDT,1.413
ENSOUSDC,1.409
ENSOFDUSD,1.415
ENSOBNB,0.001595
ENSOTRY,61.1
YBUSDT,0.2446
YBUSDC,0.2444
YBBNB,0.0002757
YBFDUSD,0.372
YBTRY,10.57
ZBTUSDT,0.093
ZBTUSDC,0.0929
ZBTBNB,0.000115
ZBTFDUSD,0.1112
ZBTTRY,4.03
TURTLEUSDT,0.064
TURTLEUSDC,0.0639
TURTLEBNB,7.11e-05
TURTLEFDUSD,0.0604
TURTLETRY,2.75
GIGGLEUSDT,47.55
GIGGLEUSDC,47.48
GIGGLETRY,2058.0
FUSDT,0.00668
FUSDC,0.00668
FTRY,0.2884
KITEUSDT,0.1207
KITEUSDC,0.1199
KITEBNB,0.0001252
KITETRY,5.214
MMTUSDT,0.2132
MMTUSDC,0.2132
MMTBNB,0.0002457
MMTTRY,9.23
DASHUSDC,64.93
SAPIENUSDT,0.1203
SAPIENUSDC,0.1202
SAPIENBNB,0.000135
SAPIENTRY,5.212
MINAUSDC,0.0845
XVGUSDC,0.007476
ALLOUSDT,0.0894
ALLOUSDC,0.0895
ALLOBNB,9.44e-05
ALLOTRY,3.88
SOLVUSDC,0.01197
USD1USDC,0.9999
WLFIUSD1,0.158
BANKUSDT,0.051
BANKUSDC,0.051
BANKTRY,2.211
METUSDT,0.2479
METUSDC,0.2474
METTRY,10.72
1INCHUSDC,0.1396
COTIUSDC,0.01765
LSKUSDC,0.178
USDTUSD,0.9991
USDCUSD,1.0001
DODOTRY,0.7752
HEITRY,6.1
MANTAIDR,1396.0
SCRIDR,1296.5
WLDIDR,7640.0
HBARIDR,1789.0
ATUSDT,0.1568
ATUSDC,0.1567
ATBNB,0.0001786
ATTRY,6.802
ASTERIDR,11077.0
AVAXIDR,197197.0
BOMEIDR,9.5
DOGSIDR,0.65
FLOKIIDR,0.71
POLIDR,1986.0
RENDERIDR,31843.0
TAOIDR,3901091.0
TIAIDR,7400.0
TONIDR,25542.0
VIRTUALIDR,13393.0
WIFIDR,5532.0
ZILIDR,81.3
ARBIDR,2855.0
ADAIDR,5911.0
BNBIDR,14876568.0
BTCIDR,1484460490.0
DOGEIDR,2054.0
ETHIDR,49121133.0
NEIROIDR,1.89
ONDOIDR,5634.0
SUIIDR,24245.0
TKOIDR,1347.43
XRPIDR,31885.0
USDTIDR,16812.0
USDCIDR,16827.0
SOLIDR,2088062.0
BTCUSD,88099.82
BTCUSD1,88112.16
DYMUSDC,0.0572
BNBUSD1,883.3
ETHUSD1,2921.02
SOLUSD1,124.11
DASHTRY,2813.0
DOGEUSD1,0.12213
SUIUSD1,1.4376
XRPUSD1,1.8927
KGSTUSDT,0.01142
ADAUSD1,0.3511
ASTERUSD1,0.658
LUNAUSDC,0.079
LUNCUSDC,3.77e-05
ZECUSD1,380.94
AVAXUSD1,11.76
BCHUSD1,588.5
UNIUSD1,4.677
BREVUSDT,0.2084
BREVUSDC,0.2082
BREVBNB,0.0002349
BREVTRY,9.03
币安人生USDT,0.1533
币安人生USDC,0.1535
币安人生TRY,6.654
ZKPUSDT,0.1147
ZKPUSDC,0.1144
ZKPTRY,4.969
FETJPY,34.25
TAOJPY,35899.0
LINKUSD1,11.97
USDCMXN,17.39
PEPEUSD1,5.01e-06
UUSDT,1.0001
UUSDC,0.999
FRAXUSDT,0.8112
FOGOUSDT,0.03719
FOGOUSDC,0.03713
FOGOTRY,1.61
BTCU,88160.14
LTCUSD1,69.1
UTRY,43.31
XRPRLUSD,1.8981
RLUSDUSDT,1.001
RLUSDU,1.0004
SENTUSDT,0.0276
SENTUSDC,0.02758
SENTTRY,1.1944
BNBU,883.31
KGSTU,0.01142
SOLU,124.34
TRXUSD1,0.2949
USD1U,1.0006
ETHU,2923.41
